timestamp,trunk_angle,knee_angle,arm_swing_angle,distance_cm,vertical_oscillation,left_hip_ankle_angle,right_hip_ankle_angle,total_step_count,steps_per_minutefps,elapsed_time
3.3385090827941895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.392906978303616,2.658806562423706
3.4119455814361572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.445989924252908,2.732243061065674
3.485358238220215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.49582493123066,2.8056557178497314
3.5575265884399414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.61290819536775,2.877824068069458
3.6300406455993652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.687814268234737,2.950338125228882
3.701953172683716,0.0,0.0,18.282291765260094,0.0,0.0,0.0,0.0,0,0.0,13.747740150925742,3.0222506523132324
3.7752790451049805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.856517145618994,3.095576524734497
3.848557233810425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.99412427287432,3.1688547134399414
3.9207026958465576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.065196660948367,3.241000175476074
3.992908477783203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.225656693374866,3.3132059574127197
4.065751314163208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.353212875616672,3.3860487937927246
4.13866400718689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.348705283423406,3.4589614868164062
4.210585117340088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.303921175214654,3.5308825969696045
4.2829670906066895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.327573455943513,3.603264570236206
4.354955673217773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.278233807685382,3.67525315284729
4.426753759384155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.33644404708694,3.747051239013672
4.498355865478516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.410325758325362,3.8186533451080322
4.571817636489868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.512998584329727,3.8921151161193848
4.643496990203857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.547928319128491,3.963794469833374
4.715719699859619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.561051189575497,4.036017179489136
4.788820266723633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.523634052648571,4.109117746353149
4.860671043395996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.461380213526077,4.180968523025513
4.934098243713379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.393890898508575,4.2543957233428955
5.007190465927124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.376177719727812,4.327487945556641
